2024-05-01 14:29:49,137 INFO    MainThread:1022403 [wandb_setup.py:_flush():76] Current SDK version is 0.16.1
2024-05-01 14:29:49,143 INFO    MainThread:1022403 [wandb_run.py:_label_probe_notebook():1304] Unable to probe notebook: 'NoneType' object has no attribute 'get'
2024-05-01 14:29:49,143 INFO    MainThread:1022403 [wandb_init.py:init():716] updated telemetry
2024-05-01 14:29:49,148 INFO    MainThread:1022403 [wandb_init.py:init():749] communicating run to backend with 90.0 second timeout
2024-05-01 14:29:49,914 INFO    MainThread:1022403 [wandb_run.py:_on_init():2254] communicating current version
2024-05-01 14:29:50,009 INFO    MainThread:1022403 [wandb_run.py:_on_init():2263] got version response upgrade_message: "wandb version 0.16.6 is available!  To upgrade, please run:\n $ pip install wandb --upgrade"

2024-05-01 14:29:50,009 INFO    MainThread:1022403 [wandb_init.py:init():800] starting run threads in backend
2024-05-01 14:29:52,577 INFO    MainThread:1022403 [wandb_run.py:_console_start():2233] atexit reg
2024-05-01 14:29:52,577 INFO    MainThread:1022403 [wandb_run.py:_redirect():2088] redirect: wrap_raw
2024-05-01 14:29:52,577 INFO    MainThread:1022403 [wandb_run.py:_redirect():2153] Wrapping output streams.
2024-05-01 14:29:52,577 INFO    MainThread:1022403 [wandb_run.py:_redirect():2178] Redirects installed.
2024-05-01 14:29:52,578 INFO    MainThread:1022403 [wandb_init.py:init():841] run started, returning control to user process
2024-05-01 14:29:52,645 INFO    MainThread:1022403 [wandb_run.py:_config_callback():1342] config_cb None None {'dim_treatments': 2, 'dim_covariates': 7, 'dim_outcomes': 4, 'dim_statics': None, 'seq_hidden_units': 32, 'num_heads': 2, 'dropout_rate': 0.2, 'num_layer': 3, 'timestep': 99}
2024-05-01 14:53:14,264 INFO    MainThread:1022403 [wandb_run.py:_config_callback():1342] config_cb None None {'dim_treatments': 2, 'dim_covariates': 7, 'dim_outcomes': 4, 'dim_statics': None, 'seq_hidden_units': 32, 'num_heads': 2, 'dropout_rate': 0.2, 'num_layer': 3, 'timestep': 99}
2024-05-01 14:53:41,226 INFO    MainThread:1022403 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-05-01 14:53:41,226 INFO    MainThread:1022403 [wandb_init.py:_pause_backend():435] pausing backend
2024-05-01 14:53:41,239 INFO    MainThread:1022403 [wandb_init.py:_resume_backend():440] resuming backend
2024-05-01 14:53:41,241 INFO    MainThread:1022403 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-05-01 14:53:41,241 INFO    MainThread:1022403 [wandb_init.py:_pause_backend():435] pausing backend
2024-05-01 14:53:41,251 INFO    MainThread:1022403 [wandb_init.py:_resume_backend():440] resuming backend
2024-05-01 14:53:41,254 INFO    MainThread:1022403 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-05-01 14:53:41,254 INFO    MainThread:1022403 [wandb_init.py:_pause_backend():435] pausing backend
2024-05-01 14:53:41,264 INFO    MainThread:1022403 [wandb_init.py:_resume_backend():440] resuming backend
2024-05-01 14:53:41,266 INFO    MainThread:1022403 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-05-01 14:53:41,267 INFO    MainThread:1022403 [wandb_init.py:_pause_backend():435] pausing backend
2024-05-01 14:53:41,277 INFO    MainThread:1022403 [wandb_init.py:_resume_backend():440] resuming backend
2024-05-01 14:53:41,279 INFO    MainThread:1022403 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-05-01 14:53:41,279 INFO    MainThread:1022403 [wandb_init.py:_pause_backend():435] pausing backend
2024-05-01 14:53:41,290 INFO    MainThread:1022403 [wandb_init.py:_resume_backend():440] resuming backend
2024-05-01 14:53:41,292 INFO    MainThread:1022403 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-05-01 14:53:41,292 INFO    MainThread:1022403 [wandb_init.py:_pause_backend():435] pausing backend
2024-05-01 14:53:41,302 INFO    MainThread:1022403 [wandb_init.py:_resume_backend():440] resuming backend
2024-05-01 14:53:41,304 INFO    MainThread:1022403 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-05-01 14:53:41,304 INFO    MainThread:1022403 [wandb_init.py:_pause_backend():435] pausing backend
2024-05-01 14:53:41,314 INFO    MainThread:1022403 [wandb_init.py:_resume_backend():440] resuming backend
2024-05-01 14:53:41,316 INFO    MainThread:1022403 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-05-01 14:53:41,316 INFO    MainThread:1022403 [wandb_init.py:_pause_backend():435] pausing backend
2024-05-01 14:53:41,327 INFO    MainThread:1022403 [wandb_init.py:_resume_backend():440] resuming backend
2024-05-01 14:53:41,329 INFO    MainThread:1022403 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-05-01 14:53:41,329 INFO    MainThread:1022403 [wandb_init.py:_pause_backend():435] pausing backend
2024-05-01 14:53:41,340 INFO    MainThread:1022403 [wandb_init.py:_resume_backend():440] resuming backend
2024-05-01 14:53:41,342 INFO    MainThread:1022403 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-05-01 14:53:41,342 INFO    MainThread:1022403 [wandb_init.py:_pause_backend():435] pausing backend
2024-05-01 14:53:41,352 INFO    MainThread:1022403 [wandb_init.py:_resume_backend():440] resuming backend
2024-05-01 14:53:41,354 INFO    MainThread:1022403 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-05-01 14:53:41,354 INFO    MainThread:1022403 [wandb_init.py:_pause_backend():435] pausing backend
2024-05-01 14:53:41,364 INFO    MainThread:1022403 [wandb_init.py:_resume_backend():440] resuming backend
2024-05-01 14:53:41,366 INFO    MainThread:1022403 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-05-01 14:53:41,366 INFO    MainThread:1022403 [wandb_init.py:_pause_backend():435] pausing backend
2024-05-01 14:53:41,375 INFO    MainThread:1022403 [wandb_init.py:_resume_backend():440] resuming backend
2024-05-01 14:53:41,377 INFO    MainThread:1022403 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-05-01 14:53:41,377 INFO    MainThread:1022403 [wandb_init.py:_pause_backend():435] pausing backend
2024-05-01 14:53:41,388 INFO    MainThread:1022403 [wandb_init.py:_resume_backend():440] resuming backend
2024-05-01 14:53:41,390 INFO    MainThread:1022403 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-05-01 14:53:41,390 INFO    MainThread:1022403 [wandb_init.py:_pause_backend():435] pausing backend
2024-05-01 14:53:41,400 INFO    MainThread:1022403 [wandb_init.py:_resume_backend():440] resuming backend
2024-05-01 14:53:41,402 INFO    MainThread:1022403 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-05-01 14:53:41,402 INFO    MainThread:1022403 [wandb_init.py:_pause_backend():435] pausing backend
2024-05-01 14:53:41,412 INFO    MainThread:1022403 [wandb_init.py:_resume_backend():440] resuming backend
2024-05-01 14:53:41,414 INFO    MainThread:1022403 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-05-01 14:53:41,414 INFO    MainThread:1022403 [wandb_init.py:_pause_backend():435] pausing backend
2024-05-01 14:53:41,424 INFO    MainThread:1022403 [wandb_init.py:_resume_backend():440] resuming backend
2024-05-01 14:53:41,426 INFO    MainThread:1022403 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-05-01 14:53:41,426 INFO    MainThread:1022403 [wandb_init.py:_pause_backend():435] pausing backend
2024-05-01 14:53:41,435 INFO    MainThread:1022403 [wandb_init.py:_resume_backend():440] resuming backend
2024-05-01 14:53:41,437 INFO    MainThread:1022403 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-05-01 14:53:41,437 INFO    MainThread:1022403 [wandb_init.py:_pause_backend():435] pausing backend
2024-05-01 14:53:41,447 INFO    MainThread:1022403 [wandb_init.py:_resume_backend():440] resuming backend
2024-05-01 14:53:41,449 INFO    MainThread:1022403 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-05-01 14:53:41,449 INFO    MainThread:1022403 [wandb_init.py:_pause_backend():435] pausing backend
2024-05-01 14:53:41,458 INFO    MainThread:1022403 [wandb_init.py:_resume_backend():440] resuming backend
2024-05-01 14:53:41,460 INFO    MainThread:1022403 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-05-01 14:53:41,460 INFO    MainThread:1022403 [wandb_init.py:_pause_backend():435] pausing backend
2024-05-01 14:53:41,470 INFO    MainThread:1022403 [wandb_init.py:_resume_backend():440] resuming backend
2024-05-01 14:53:41,472 INFO    MainThread:1022403 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-05-01 14:53:41,472 INFO    MainThread:1022403 [wandb_init.py:_pause_backend():435] pausing backend
2024-05-01 14:53:41,481 INFO    MainThread:1022403 [wandb_init.py:_resume_backend():440] resuming backend
2024-05-01 14:53:41,483 INFO    MainThread:1022403 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-05-01 14:53:41,483 INFO    MainThread:1022403 [wandb_init.py:_pause_backend():435] pausing backend
2024-05-01 14:53:41,493 INFO    MainThread:1022403 [wandb_init.py:_resume_backend():440] resuming backend
2024-05-01 14:53:41,495 INFO    MainThread:1022403 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-05-01 14:53:41,495 INFO    MainThread:1022403 [wandb_init.py:_pause_backend():435] pausing backend
2024-05-01 14:53:41,504 INFO    MainThread:1022403 [wandb_init.py:_resume_backend():440] resuming backend
2024-05-01 14:53:41,507 INFO    MainThread:1022403 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-05-01 14:53:41,507 INFO    MainThread:1022403 [wandb_init.py:_pause_backend():435] pausing backend
2024-05-01 14:53:41,516 INFO    MainThread:1022403 [wandb_init.py:_resume_backend():440] resuming backend
2024-05-01 14:53:41,518 INFO    MainThread:1022403 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-05-01 14:53:41,518 INFO    MainThread:1022403 [wandb_init.py:_pause_backend():435] pausing backend
2024-05-01 14:53:41,528 INFO    MainThread:1022403 [wandb_init.py:_resume_backend():440] resuming backend
2024-05-01 14:53:41,657 INFO    MainThread:1022403 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-05-01 14:53:41,657 INFO    MainThread:1022403 [wandb_init.py:_pause_backend():435] pausing backend
2024-05-01 14:53:41,667 INFO    MainThread:1022403 [wandb_init.py:_resume_backend():440] resuming backend
2024-05-01 14:53:41,669 INFO    MainThread:1022403 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-05-01 14:53:41,669 INFO    MainThread:1022403 [wandb_init.py:_pause_backend():435] pausing backend
2024-05-01 14:53:41,681 INFO    MainThread:1022403 [wandb_init.py:_resume_backend():440] resuming backend
2024-05-01 14:53:41,683 INFO    MainThread:1022403 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-05-01 14:53:41,683 INFO    MainThread:1022403 [wandb_init.py:_pause_backend():435] pausing backend
2024-05-01 14:53:41,693 INFO    MainThread:1022403 [wandb_init.py:_resume_backend():440] resuming backend
2024-05-01 14:53:41,695 INFO    MainThread:1022403 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-05-01 14:53:41,695 INFO    MainThread:1022403 [wandb_init.py:_pause_backend():435] pausing backend
2024-05-01 14:53:41,704 INFO    MainThread:1022403 [wandb_init.py:_resume_backend():440] resuming backend
2024-05-01 14:53:41,706 INFO    MainThread:1022403 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-05-01 14:53:41,706 INFO    MainThread:1022403 [wandb_init.py:_pause_backend():435] pausing backend
2024-05-01 14:53:41,715 INFO    MainThread:1022403 [wandb_init.py:_resume_backend():440] resuming backend
2024-05-01 14:53:41,717 INFO    MainThread:1022403 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-05-01 14:53:41,717 INFO    MainThread:1022403 [wandb_init.py:_pause_backend():435] pausing backend
2024-05-01 14:53:41,727 INFO    MainThread:1022403 [wandb_init.py:_resume_backend():440] resuming backend
2024-05-01 14:53:41,729 INFO    MainThread:1022403 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-05-01 14:53:41,729 INFO    MainThread:1022403 [wandb_init.py:_pause_backend():435] pausing backend
2024-05-01 14:53:41,738 INFO    MainThread:1022403 [wandb_init.py:_resume_backend():440] resuming backend
2024-05-01 14:53:41,740 INFO    MainThread:1022403 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-05-01 14:53:41,740 INFO    MainThread:1022403 [wandb_init.py:_pause_backend():435] pausing backend
2024-05-01 14:53:41,749 INFO    MainThread:1022403 [wandb_init.py:_resume_backend():440] resuming backend
2024-05-01 14:53:41,751 INFO    MainThread:1022403 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-05-01 14:53:41,751 INFO    MainThread:1022403 [wandb_init.py:_pause_backend():435] pausing backend
2024-05-01 14:53:41,760 INFO    MainThread:1022403 [wandb_init.py:_resume_backend():440] resuming backend
2024-05-01 14:53:41,762 INFO    MainThread:1022403 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-05-01 14:53:41,763 INFO    MainThread:1022403 [wandb_init.py:_pause_backend():435] pausing backend
2024-05-01 14:53:41,772 INFO    MainThread:1022403 [wandb_init.py:_resume_backend():440] resuming backend
2024-05-01 14:53:41,774 INFO    MainThread:1022403 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-05-01 14:53:41,774 INFO    MainThread:1022403 [wandb_init.py:_pause_backend():435] pausing backend
2024-05-01 14:53:41,784 INFO    MainThread:1022403 [wandb_init.py:_resume_backend():440] resuming backend
2024-05-01 14:53:41,786 INFO    MainThread:1022403 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-05-01 14:53:41,786 INFO    MainThread:1022403 [wandb_init.py:_pause_backend():435] pausing backend
2024-05-01 14:53:41,796 INFO    MainThread:1022403 [wandb_init.py:_resume_backend():440] resuming backend
2024-05-01 14:53:41,798 INFO    MainThread:1022403 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-05-01 14:53:41,798 INFO    MainThread:1022403 [wandb_init.py:_pause_backend():435] pausing backend
2024-05-01 14:53:41,808 INFO    MainThread:1022403 [wandb_init.py:_resume_backend():440] resuming backend
2024-05-01 14:53:41,810 INFO    MainThread:1022403 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-05-01 14:53:41,810 INFO    MainThread:1022403 [wandb_init.py:_pause_backend():435] pausing backend
2024-05-01 14:53:41,820 INFO    MainThread:1022403 [wandb_init.py:_resume_backend():440] resuming backend
2024-05-01 14:53:41,822 INFO    MainThread:1022403 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-05-01 14:53:41,822 INFO    MainThread:1022403 [wandb_init.py:_pause_backend():435] pausing backend
2024-05-01 14:53:41,832 INFO    MainThread:1022403 [wandb_init.py:_resume_backend():440] resuming backend
2024-05-01 14:53:41,834 INFO    MainThread:1022403 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-05-01 14:53:41,834 INFO    MainThread:1022403 [wandb_init.py:_pause_backend():435] pausing backend
2024-05-01 14:53:41,844 INFO    MainThread:1022403 [wandb_init.py:_resume_backend():440] resuming backend
2024-05-01 14:53:41,846 INFO    MainThread:1022403 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-05-01 14:53:41,846 INFO    MainThread:1022403 [wandb_init.py:_pause_backend():435] pausing backend
2024-05-01 14:53:41,856 INFO    MainThread:1022403 [wandb_init.py:_resume_backend():440] resuming backend
2024-05-01 14:53:41,858 INFO    MainThread:1022403 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-05-01 14:53:41,858 INFO    MainThread:1022403 [wandb_init.py:_pause_backend():435] pausing backend
2024-05-01 14:53:41,867 INFO    MainThread:1022403 [wandb_init.py:_resume_backend():440] resuming backend
2024-05-01 14:53:41,869 INFO    MainThread:1022403 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-05-01 14:53:41,869 INFO    MainThread:1022403 [wandb_init.py:_pause_backend():435] pausing backend
2024-05-01 14:53:41,878 INFO    MainThread:1022403 [wandb_init.py:_resume_backend():440] resuming backend
2024-05-01 14:53:41,880 INFO    MainThread:1022403 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-05-01 14:53:41,880 INFO    MainThread:1022403 [wandb_init.py:_pause_backend():435] pausing backend
2024-05-01 14:53:41,890 INFO    MainThread:1022403 [wandb_init.py:_resume_backend():440] resuming backend
2024-05-01 14:53:41,892 INFO    MainThread:1022403 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-05-01 14:53:41,892 INFO    MainThread:1022403 [wandb_init.py:_pause_backend():435] pausing backend
2024-05-01 14:53:41,901 INFO    MainThread:1022403 [wandb_init.py:_resume_backend():440] resuming backend
2024-05-01 14:53:41,903 INFO    MainThread:1022403 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-05-01 14:53:41,903 INFO    MainThread:1022403 [wandb_init.py:_pause_backend():435] pausing backend
2024-05-01 14:53:41,912 INFO    MainThread:1022403 [wandb_init.py:_resume_backend():440] resuming backend
2024-05-01 14:53:41,914 INFO    MainThread:1022403 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-05-01 14:53:41,914 INFO    MainThread:1022403 [wandb_init.py:_pause_backend():435] pausing backend
2024-05-01 14:53:41,923 INFO    MainThread:1022403 [wandb_init.py:_resume_backend():440] resuming backend
2024-05-01 14:53:41,925 INFO    MainThread:1022403 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-05-01 14:53:41,925 INFO    MainThread:1022403 [wandb_init.py:_pause_backend():435] pausing backend
2024-05-01 14:53:41,934 INFO    MainThread:1022403 [wandb_init.py:_resume_backend():440] resuming backend
2024-05-01 14:53:41,936 INFO    MainThread:1022403 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-05-01 14:53:41,936 INFO    MainThread:1022403 [wandb_init.py:_pause_backend():435] pausing backend
2024-05-01 14:53:41,946 INFO    MainThread:1022403 [wandb_init.py:_resume_backend():440] resuming backend
2024-05-01 14:53:41,948 INFO    MainThread:1022403 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-05-01 14:53:41,948 INFO    MainThread:1022403 [wandb_init.py:_pause_backend():435] pausing backend
2024-05-01 14:53:41,957 INFO    MainThread:1022403 [wandb_init.py:_resume_backend():440] resuming backend
2024-05-01 14:53:41,959 INFO    MainThread:1022403 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-05-01 14:53:41,959 INFO    MainThread:1022403 [wandb_init.py:_pause_backend():435] pausing backend
2024-05-01 14:53:41,968 INFO    MainThread:1022403 [wandb_init.py:_resume_backend():440] resuming backend
2024-05-01 14:53:41,970 INFO    MainThread:1022403 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-05-01 14:53:41,970 INFO    MainThread:1022403 [wandb_init.py:_pause_backend():435] pausing backend
2024-05-01 14:53:41,979 INFO    MainThread:1022403 [wandb_init.py:_resume_backend():440] resuming backend
2024-05-01 14:53:41,981 INFO    MainThread:1022403 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-05-01 14:53:41,981 INFO    MainThread:1022403 [wandb_init.py:_pause_backend():435] pausing backend
2024-05-01 14:53:41,990 INFO    MainThread:1022403 [wandb_init.py:_resume_backend():440] resuming backend
2024-05-01 14:53:41,992 INFO    MainThread:1022403 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-05-01 14:53:41,992 INFO    MainThread:1022403 [wandb_init.py:_pause_backend():435] pausing backend
2024-05-01 14:53:42,002 INFO    MainThread:1022403 [wandb_init.py:_resume_backend():440] resuming backend
2024-05-01 14:53:42,004 INFO    MainThread:1022403 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-05-01 14:53:42,004 INFO    MainThread:1022403 [wandb_init.py:_pause_backend():435] pausing backend
2024-05-01 14:53:42,013 INFO    MainThread:1022403 [wandb_init.py:_resume_backend():440] resuming backend
2024-05-01 14:53:42,015 INFO    MainThread:1022403 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-05-01 14:53:42,015 INFO    MainThread:1022403 [wandb_init.py:_pause_backend():435] pausing backend
2024-05-01 14:53:42,024 INFO    MainThread:1022403 [wandb_init.py:_resume_backend():440] resuming backend
2024-05-01 14:53:42,026 INFO    MainThread:1022403 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-05-01 14:53:42,026 INFO    MainThread:1022403 [wandb_init.py:_pause_backend():435] pausing backend
2024-05-01 14:53:42,036 INFO    MainThread:1022403 [wandb_init.py:_resume_backend():440] resuming backend
2024-05-01 14:53:42,038 INFO    MainThread:1022403 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-05-01 14:53:42,038 INFO    MainThread:1022403 [wandb_init.py:_pause_backend():435] pausing backend
2024-05-01 14:53:42,048 INFO    MainThread:1022403 [wandb_init.py:_resume_backend():440] resuming backend
2024-05-01 14:53:42,050 INFO    MainThread:1022403 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-05-01 14:53:42,050 INFO    MainThread:1022403 [wandb_init.py:_pause_backend():435] pausing backend
2024-05-01 14:53:42,059 INFO    MainThread:1022403 [wandb_init.py:_resume_backend():440] resuming backend
2024-05-01 14:53:42,061 INFO    MainThread:1022403 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-05-01 14:53:42,062 INFO    MainThread:1022403 [wandb_init.py:_pause_backend():435] pausing backend
2024-05-01 14:53:42,071 INFO    MainThread:1022403 [wandb_init.py:_resume_backend():440] resuming backend
2024-05-01 14:53:42,073 INFO    MainThread:1022403 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-05-01 14:53:42,073 INFO    MainThread:1022403 [wandb_init.py:_pause_backend():435] pausing backend
2024-05-01 14:53:42,083 INFO    MainThread:1022403 [wandb_init.py:_resume_backend():440] resuming backend
2024-05-01 14:53:42,085 INFO    MainThread:1022403 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-05-01 14:53:42,085 INFO    MainThread:1022403 [wandb_init.py:_pause_backend():435] pausing backend
2024-05-01 14:53:42,094 INFO    MainThread:1022403 [wandb_init.py:_resume_backend():440] resuming backend
2024-05-01 14:53:42,096 INFO    MainThread:1022403 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-05-01 14:53:42,096 INFO    MainThread:1022403 [wandb_init.py:_pause_backend():435] pausing backend
2024-05-01 14:53:42,105 INFO    MainThread:1022403 [wandb_init.py:_resume_backend():440] resuming backend
2024-05-01 14:53:42,107 INFO    MainThread:1022403 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-05-01 14:53:42,107 INFO    MainThread:1022403 [wandb_init.py:_pause_backend():435] pausing backend
2024-05-01 14:53:42,116 INFO    MainThread:1022403 [wandb_init.py:_resume_backend():440] resuming backend
2024-05-01 14:53:42,118 INFO    MainThread:1022403 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-05-01 14:53:42,118 INFO    MainThread:1022403 [wandb_init.py:_pause_backend():435] pausing backend
2024-05-01 14:53:42,127 INFO    MainThread:1022403 [wandb_init.py:_resume_backend():440] resuming backend
2024-05-01 14:53:42,129 INFO    MainThread:1022403 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-05-01 14:53:42,129 INFO    MainThread:1022403 [wandb_init.py:_pause_backend():435] pausing backend
2024-05-01 14:53:42,138 INFO    MainThread:1022403 [wandb_init.py:_resume_backend():440] resuming backend
2024-05-01 14:53:42,140 INFO    MainThread:1022403 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-05-01 14:53:42,140 INFO    MainThread:1022403 [wandb_init.py:_pause_backend():435] pausing backend
2024-05-01 14:53:42,150 INFO    MainThread:1022403 [wandb_init.py:_resume_backend():440] resuming backend
2024-05-01 14:53:42,152 INFO    MainThread:1022403 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-05-01 14:53:42,152 INFO    MainThread:1022403 [wandb_init.py:_pause_backend():435] pausing backend
2024-05-01 14:53:42,161 INFO    MainThread:1022403 [wandb_init.py:_resume_backend():440] resuming backend
2024-05-01 14:53:42,163 INFO    MainThread:1022403 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-05-01 14:53:42,163 INFO    MainThread:1022403 [wandb_init.py:_pause_backend():435] pausing backend
2024-05-01 14:53:42,173 INFO    MainThread:1022403 [wandb_init.py:_resume_backend():440] resuming backend
2024-05-01 14:53:42,175 INFO    MainThread:1022403 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-05-01 14:53:42,175 INFO    MainThread:1022403 [wandb_init.py:_pause_backend():435] pausing backend
2024-05-01 14:53:42,185 INFO    MainThread:1022403 [wandb_init.py:_resume_backend():440] resuming backend
2024-05-01 14:53:42,187 INFO    MainThread:1022403 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-05-01 14:53:42,187 INFO    MainThread:1022403 [wandb_init.py:_pause_backend():435] pausing backend
2024-05-01 14:53:42,196 INFO    MainThread:1022403 [wandb_init.py:_resume_backend():440] resuming backend
2024-05-01 14:53:42,199 INFO    MainThread:1022403 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-05-01 14:53:42,199 INFO    MainThread:1022403 [wandb_init.py:_pause_backend():435] pausing backend
2024-05-01 14:53:42,208 INFO    MainThread:1022403 [wandb_init.py:_resume_backend():440] resuming backend
2024-05-01 14:53:42,211 INFO    MainThread:1022403 [jupyter.py:save_ipynb():373] not saving jupyter notebook
